Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Va. Acts Index	1976-1980	174	17	EDUCATION	Citation	Kindergarten and primary programs; school divisions to provide a plan for interface between. Amending § 22-218.1:1.	f	1	Va. Acts	1980				773		570	H.B.	298
Va. Acts Index	1976-1980	174	18	EDUCATION	Citation	Kindergarten programs; House Committee on Education and Senate Committee on Education and Health to study certain aspects thereof	f	1	Va. Acts	1978				1975			H.J.R.	146
Va. Acts Index	1976-1980	174	19	EDUCATION	Citation	Kindergarten through grade 12; General Assembly expresses sense that Board of Education should continue efforts in identification of learner objectives	f	1	Va. Acts	1980				1536			H.J.R.	179
Va. Acts Index	1976-1980	174	20	EDUCATION	Citation	Kindergarten through grade 3; certain institutions of higher learning offering courses to persons seeking NK-3 endorsement to review programs on reading and language arts	f	1	Va. Acts	1980				1496			H.J.R.	64
Va. Acts Index	1976-1980	174	21	EDUCATION	Citation	Language, speech and hearing therapy; Department of Education to study programs in public schools	f	1	Va. Acts	1980				1533			H.J.R.	168
Va. Acts Index	1976-1980	174	22	EDUCATION	Citation	License plates, dealers ; use by school systems operating an approved driver education program. Amending § 46.1-115	f	1	Va. Acts	1978				668		461	H.B.	86
Va. Acts Index	1976-1980	174	23	EDUCATION	Citation	Literary Fund; maximum to be loaned therefrom. Amending § 22-106	f	1	Va. Acts	1977				198		157	H.B.	2051
Va. Acts Index	1976-1980	174	24	EDUCATION	Citation	Literary Fund; provisions for repayment of money borrowed by towns for construction of school facilities. Amending §§ 22-107.3 and 22-113	f	1	Va. Acts	1976				383		334	H.B.	1244
Va. Acts Index	1976-1980	174	25	EDUCATION	Citation	Litter; Board of Education to increase its efforts to encourage students not to litter and to pick up what has been littered	f	1	Va. Acts	1976				1480			H.J.R.	131
Va. Acts Index	1976-1980	174	26	EDUCATION	Citation	McLean Grasshoppers Girls Soccer Team; commending	f	1	Va. Acts	1980				1501			H.J.R.	79
Va. Acts Index	1976-1980	175	1	EDUCATION	Citation	Minimum Wage Act; includes persons in a work-study program who are enrolled on a full-time basis in any secondary school, higher educational institution or trade school. Amending § 40.1-28.9.	f	1	Va. Acts	1977				647		432	H.B.	1618
Va. Acts Index	1976-1980	175	2	EDUCATION	Citation	Minute of silence in schools; school boards authorized to establish daily observance in classrooms. Adding § 22-234.1.	f	1	Va. Acts	1976				132		103	S.B.	64
Va. Acts Index	1976-1980	175	3	EDUCATION	Citation	Motor Vehicle Sales and Use Tax; exemptions include vehicles used for driver education instruction in certain institutions of learning and those sold to an insurance company when a total loss claim has been paid. Amending § 58-685.13	f	1	Va. Acts	1978				1289		766	H.B.	664
Va. Acts Index	1976-1980	175	4	EDUCATION	Citation	Musical instruction provided in elementary school classes; permitted fees and charges. Amending § 22-199	f	1	Va. Acts	1977				247		204	H.B.	1459
Va. Acts Index	1976-1980	175	5	EDUCATION	Citation	Neighborhood education centers; Department of Education to study	f	1	Va. Acts	1980				1531			H.J.R.	165
Va. Acts Index	1976-1980	175	6	EDUCATION	Citation	Outhouses and water closets in public schools; abolishing provisions. Repealing § 22-155	f	1	Va. Acts	1976				222		192	S.B.	6
Va. Acts Index	1976-1980	175	7	EDUCATION	Citation	Parenthood; Board of Education commended for planning development of a course or unit for public schools	f	1	Va. Acts	1977				1542			H.J.R.	205
Va. Acts Index	1976-1980	175	8	EDUCATION	Citation	Parry McCluer High School; commending football team	f	1	Va. Acts	1980				1468			H.J.R.	4
Va. Acts Index	1976-1980	175	9	EDUCATION	Citation	Planetarium, William T. Reed, Jr. Memorial; establishing by a gift from his widow, Mary Ross Scott Reed	f	1	Va. Acts	1977				617		421	H.B.	2173
Va. Acts Index	1976-1980	175	10	EDUCATION	Citation	Planning and Budget, Department of; financial responsibilities. Amending §§ 16.1-327, 22-143 and 23-1.1.	f	1	Va. Acts	1979				907		630	S.B.	596
Va. Acts Index	1976-1980	175	11	EDUCATION	Citation	Prayer in public schools; memorializing Congress to pass legislation to permit concept thereof	f	1	Va. Acts	1980				1491			H.J.R.	54
Va. Acts Index	1976-1980	175	12	EDUCATION	Citation	Preschool physical examinations; records of immunization. Amending § 22-220.1.	f	1	Va. Acts	1979				159		120	S.B.	652
Va. Acts Index	1976-1980	175	13	EDUCATION	Citation	Preschool physical examinations; reports by physicians. Amending § 22-220.1.	f	1	Va. Acts	1979				338		260	H.B.	1669
Va. Acts Index	1976-1980	175	14	EDUCATION	Citation	Principals or supervisors; any reassigned to a teaching position shall not be entitled to salary paid him in his former position. Amending § 22-217.3.	f	1	Va. Acts	1976				254		226	S.B.	379
Va. Acts Index	1976-1980	175	15	EDUCATION	Citation	Principals or supervisors; notice of salary reduction and reassignment. Amending § 22-217.3.	f	1	Va. Acts	1979				376		275	S.B.	815
Va. Acts Index	1976-1980	175	16	EDUCATION	Citation	Public Instruction, Superintendent of; he or his designee may serve as a member of Coordinating Committee on Highway Safety, the Developmental Disabilities Planning and Advisory Council and Board of Commissioners of the Public School Authority. Amending §§ 2.1-64.18, 9-141 and 22-29.4.	f	1	Va. Acts	1976				38		22	H.B.	366
Va. Acts Index	1976-1980	175	17	EDUCATION	Citation	Public school employees; costs for medical examination or for furnishing medical records as a condition to employment unlawful. Amending § 22-249	f	1	Va. Acts	1979				341		262	H.B.	1846
Va. Acts Index	1976-1980	175	18	EDUCATION	Citation	Public school employees; deletes annual submission of tuberculosis certificate, except by local ordinance. Amending § 22-249	f	1	Va. Acts	1977				265		220	H.B.	1636
Va. Acts Index	1976-1980	175	19	EDUCATION	Citation	Public School Finance Study Commission; continued, appropriation	f	1	Va. Acts	1980				1569			S.J.R.	52
Va. Acts Index	1976-1980	175	20	EDUCATION	Citation	Public School Finance Study Commission; created, appropriation	f	1	Va. Acts	1978				2023			S.J.R.	42
Va. Acts Index	1976-1980	175	21	EDUCATION	Citation	Public school kindergarten programs; House Committee on Education and Senate Committee on Education and Health to continue study	f	1	Va. Acts	1979				1331			H.J.R.	236
Va. Acts Index	1976-1980	175	22	EDUCATION	Citation	Public school laws; Code Commission to study	f	1	Va. Acts	1977				1548			H.J.R.	216
Va. Acts Index	1976-1980	175	23	EDUCATION	Citation	Public school teachers and teachers of Virginia Schools for the Deaf and the Blind; Senate Committee on Education and Health and House Committee on Education to study application of laws	f	1	Va. Acts	1979				1398			S.J.R.	179
Va. Acts Index	1976-1980	175	24	EDUCATION	Citation	Public schools; admission of foreign exchange students. Amending § 22-220	f	1	Va. Acts	1978				245		140	H.B.	491
Va. Acts Index	1976-1980	175	25	EDUCATION	Citation	Public schools; who entitled to attend free. Amending § 22-218	f	1	Va. Acts	1980				778		576	H.B.	598
Va. Acts Index	1976-1980	175	26	EDUCATION	Citation	Public Telecommunications Council; transferred from Department of General Services to Office of Governor, Fund established; Telecommunications Study Commission created, appropriation. Amending §§ 2.1-421 and 2.1-454; adding §§ 22-344.4 through 22-344.15; repealing §§ 2.1-469 through 2.1-479	f	1	Va. Acts	1978				1057		653	S.B.	110
Va. Acts Index	1976-1980	176	1	EDUCATION	Citation	Pupil records; limitations on access to. Amending § 22-275.26	f	1	Va. Acts	1976				1019		682	H.B.	761
Va. Acts Index	1976-1980	176	2	EDUCATION	Citation	Real estate acquired by school boards; examination of contract by attorney-at-law selected by school board. Amending § 22-150	f	1	Va. Acts	1978				40		26	S.B.	306
Va. Acts Index	1976-1980	176	3	EDUCATION	Citation	Rehabilitative School Authority; Governor to study and evaluate programs of and relationship to Department of Corrections	f	1	Va. Acts	1978				1917			H.J.R.	18
Va. Acts Index	1976-1980	176	4	EDUCATION	Citation	Rehabilitative School Authority; members, appointment, terms. Amending § 22-41.2.	f	1	Va. Acts	1976				1135		723	S.B.	80
Va. Acts Index	1976-1980	176	5	EDUCATION	Citation	Rehabilitative School Authority; Superintendent thereof and Superintendent of Public Instruction of Department of Education to develop a system of acceptance of credits earned in facilities thereof	f	1	Va. Acts	1978				1951			H.J.R.	81
Va. Acts Index	1976-1980	176	6	EDUCATION	Citation	Retail Sales and Use Tax; exemptions include books and other reading materials used by nonprofit organizations distributed to school age children. Amending § 58-441.6.	f	1	Va. Acts	1979				829		572	H.B.	1760
Va. Acts Index	1976-1980	176	7	EDUCATION	Citation	Retail Sales and Use Tax; exemptions include textbooks used in certain institutions of learning. Amending § 58-441.6.	f	1	Va. Acts	1980				94		81	H.B.	282
Va. Acts Index	1976-1980	176	8	EDUCATION	Citation	Retirement System, Virginia Supplemental; allows credit for active duty service on a purchase basis, including employees of another state, political subdivision or public school system, creditable service for police officers. Amending §§ 51-111.41:1, 51-111.41:4 and 51-146	f	1	Va. Acts	1980				103		89	H.B.	342
Va. Acts Index	1976-1980	176	9	EDUCATION	Citation	Retirement System, Virginia Supplemental; early retirement provisions for teachers. Amending § 51-111.53	f	1	Va. Acts	1976				502		429	S.B.	213
Va. Acts Index	1976-1980	176	10	EDUCATION	Citation	School attendance; Department of Welfare to monitor and seek compliance with federal regulations for students receiving benefits from Veterans Administration	f	1	Va. Acts	1978				1945			H.J.R.	67
Va. Acts Index	1976-1980	176	11	EDUCATION	Citation	School boards; deletes maximum number of petty cash funds which may be established. Amending § 22-74	f	1	Va. Acts	1976				33		18	H.B.	137
Va. Acts Index	1976-1980	176	12	EDUCATION	Citation	School boards; employment of counsel for employees thereof or employees of school division. Adding § 22-56.1:1.	f	1	Va. Acts	1978				237		135	H.B.	183
Va. Acts Index	1976-1980	176	13	EDUCATION	Citation	School boards; encouraging review of relationships between administrators and teachers	f	1	Va. Acts	1978				1984			H.J.R.	160
Va. Acts Index	1976-1980	176	14	EDUCATION	Citation	School boards; referendum on changing method of selection in Roanoke County Amending § 22-79.4.	f	1	Va. Acts	1979				10		10	H.B.	752
Va. Acts Index	1976-1980	176	15	EDUCATION	Citation	School boards; salaries in Accomack, Albemarle, Campbell, Chesterfield, Craig, Cumberland, Gloucester, Loudoun, Mathews, Northampton, Pittsylvania, Prince William, Pulaski and Wythe Counties, and Alexandria, Lexington, Martinsville, South Boston and Roanoke Cities. Amending § 22-67.2.	f	1	Va. Acts	1978				695		488	S.B.	120
Va. Acts Index	1976-1980	176	16	EDUCATION	Citation	School boards; salaries in Alleghany, Bland, Botetourt, Carroll, Dinwiddie, Hanover, Henrico, Henry, King George, Stafford and Washington Counties and Petersburg City. Amending § 22-67.2.	f	1	Va. Acts	1977				541		389	S.B.	597
Va. Acts Index	1976-1980	176	17	EDUCATION	Citation	School boards; salaries in Alleghany, Bland, Botetourt, Dinwiddie, Hanover, Henrico, Henry, King George, Stafford and Washington Counties and Petersburg City. Amending § 22-67.2.	f	1	Va. Acts	1977				763		512	H.B.	1332
Va. Acts Index	1976-1980	176	18	EDUCATION	Citation	School boards; salaries in Arlington, Essex, Fairfax, James City, New Kent and York Counties and Alexandria, Manassas and Manassas Park Cities. Amending § 22-67.2.	f	1	Va. Acts	1976				209		176	H.B.	114
Va. Acts Index	1976-1980	176	19	EDUCATION	Citation	School boards; salaries in Arlington, Essex, Fairfax, James City, New Kent and York Counties and Alexandria, Manassas and Manassas Park Cities. Amending § 22-67.2.	f	1	Va. Acts	1976				164		127	S.B.	111
Va. Acts Index	1976-1980	176	20	EDUCATION	Citation	School boards; salaries in Greensville, Halifax, Mecklenburg, Nottoway, Orange, Powhatan, Richmond and Wise Counties and town of Colonial Beach. Amending § 22-67.2.	f	1	Va. Acts	1979				306		237	H.B.	1539
Va. Acts Index	1976-1980	176	21	EDUCATION	Citation	School boards; teachers and employees not to be related to members thereof or school superintendent, exception as to certain teacher aides. Amending § 2.1-349.1.	f	1	Va. Acts	1980				768		562	S.B.	390
Va. Acts Index	1976-1980	176	22	EDUCATION	Citation	School boards, city; deletes certain powers regarding condemnation or purchase of land. Amending § 22-97	f	1	Va. Acts	1978				599		430	S.B.	307
Va. Acts Index	1976-1980	176	23	EDUCATION	Citation	School bonds; redemption thereof. Amending § 15.1-232	f	1	Va. Acts	1978				384		242	S.B.	286
Va. Acts Index	1976-1980	176	24	EDUCATION	Citation	School bonds, local; provisions governing purchase and sale by Public School Authority Amending § 22-29.6.	f	1	Va. Acts	1976				575		491	H.B.	443
Va. Acts Index	1976-1980	177	1	EDUCATION	Citation	School breakfast programs; Board of Education to encourage and establish	f	1	Va. Acts	1978				1932			H.J.R.	44
Va. Acts Index	1976-1980	177	2	EDUCATION	Citation	School breakfasts for needy children, free; House Committee on Education and Senate Committee on Education and Health to study	f	1	Va. Acts	1977				1558			H.J.R.	248
Va. Acts Index	1976-1980	177	3	EDUCATION	Citation	School budgets; submission to local governing bodies by certain date, hearings, approval, etc. Amending §§ 15.1-160, 15.1-162 and 22-127	f	1	Va. Acts	1978				848		551	H.B.	432
Va. Acts Index	1976-1980	177	4	EDUCATION	Citation	School bus drivers; ages and certificates of health. Amending § 22-276.1.	f	1	Va. Acts	1979				166		126	S.B.	857
Va. Acts Index	1976-1980	177	5	EDUCATION	Citation	School bus drivers; employment requirements. Amending § 22-276.1.	f	1	Va. Acts	1978				477		322	H.B.	228
Va. Acts Index	1976-1980	177	6	EDUCATION	Citation	School bus drivers; qualifications and examination. Amending § 46.1-370	f	1	Va. Acts	1978				408		263	H.B.	193
Va. Acts Index	1976-1980	177	7	EDUCATION	Citation	School bus drivers; requirements when using a hearing aid or device Amending § 22-276.1.	f	1	Va. Acts	1976				158		123	H.B.	938
Va. Acts Index	1976-1980	177	8	EDUCATION	Citation	School bus drivers; to furnish certain records from D.M.V. prior to employment Amending § 22-276.1; adding § 22-276.3.	f	1	Va. Acts	1977				551		393	S.B.	692
Va. Acts Index	1976-1980	177	9	EDUCATION	Citation	School bus drivers; to furnish periodic character references. Amending § 22-276.1.	f	1	Va. Acts	1976				145		116	H.B.	161
Va. Acts Index	1976-1980	177	10	EDUCATION	Citation	School bus insurance; abolishes requirements when transporting less than 10 pupils. Repealing § 22-286	f	1	Va. Acts	1977				224		180	S.B.	688
Va. Acts Index	1976-1980	177	11	EDUCATION	Citation	School bus insurance; provisions covering vehicles owned and operated by a municipality or school board having a certificate of self-insurance. Amending §§ 22-285 and 22-290	f	1	Va. Acts	1976				250		224	S.B.	368
Va. Acts Index	1976-1980	177	12	EDUCATION	Citation	School buses; width limitations. Amending § 46.1-328	f	1	Va. Acts	1979				73		70	H.B.	1729
Va. Acts Index	1976-1980	177	13	EDUCATION	Citation	School crossing signs; location. Amending § 46.1-193	f	1	Va. Acts	1980				394		347	H.B.	453
Va. Acts Index	1976-1980	177	14	EDUCATION	Citation	School division composed of Greensville County and Emporia City; school board and title to property Adding §§ 22-100.3:1 and 22-100.7:1	f	1	Va. Acts	1977				1328		665	H.B.	2187
Va. Acts Index	1976-1980	177	15	EDUCATION	Citation	School Division Criteria Study Commission; continued, appropriation	f	1	Va. Acts	1977				1583			S.J.R.	84
Va. Acts Index	1976-1980	177	16	EDUCATION	Citation	School divisions; how made. Adding § 22-30.1; repealing § 22-30	f	1	Va. Acts	1978				662		456	S.B.	387
Va. Acts Index	1976-1980	177	17	EDUCATION	Citation	School programs for pupils before and after school hours; provisions in Arlington County and Falls Church City, Division for Children to study need for such programs	f	1	Va. Acts	1979				545		373	H.B.	1726
Va. Acts Index	1976-1980	177	18	EDUCATION	Citation	School pupils; county and city school boards to provide transportation for certain field trips and extracurricular activities, reasonable fee may be charged. Amending §§ 22-72.1 and 22-97.1.	f	1	Va. Acts	1978				785		527	H.B.	260
Va. Acts Index	1976-1980	177	19	EDUCATION	Citation	School pupils; provisions for services to those expelled from public schools. Amending § 22-230.3.	f	1	Va. Acts	1976				756		601	H.B.	662
Va. Acts Index	1976-1980	177	20	EDUCATION	Citation	School pupils; provisions for services to those expelled from public schools. Amending § 22-230.3.	f	1	Va. Acts	1978				822		544	H.B.	245
Va. Acts Index	1976-1980	177	21	EDUCATION	Citation	School superintendents; salaries Amending § 22-37	f	1	Va. Acts	1976				401		352	H.B.	532
Va. Acts Index	1976-1980	177	22	EDUCATION	Citation	School superintendents; salaries Amending § 22-37	f	1	Va. Acts	1979				694		454	H.B.	1479
Va. Acts Index	1976-1980	177	23	EDUCATION	Citation	School term; applicable for 1977-78 school year. Amending § 22-5.	f	1	Va. Acts	1978				337		204	H.B.	243
Va. Acts Index	1976-1980	177	24	EDUCATION	Citation	School term; minimum. Amending § 22-5.	f	1	Va. Acts	1979				235		177	H.B.	1562
Va. Acts Index	1976-1980	177	25	EDUCATION	Citation	School term; minimum in school divisions operating on a 45/15-day schedule, consideration given to weather conditions, energy shortages, etc. Amending § 22-5.	f	1	Va. Acts	1978				181		105	H.B.	170
Va. Acts Index	1976-1980	177	26	EDUCATION	Citation	School term; reduction due to severe weather conditions, energy shortage or power failure. Amending § 22-5.	f	1	Va. Acts	1977				400		316	H.B.	1645
Va. Acts Index	1976-1980	177	27	EDUCATION	Citation	School textbook selection process; House Committee on Education to study	f	1	Va. Acts	1980				1546			H.R.	8
Va. Acts Index	1976-1980	177	28	EDUCATION	Citation	School trustees in Richmond City; abolishing provisions. Repealing § 22-89.2.	f	1	Va. Acts	1976				128		97	H.B.	622
Va. Acts Index	1976-1980	177	29	EDUCATION	Citation	Schools; Board of Education to consider competency requirements for diplomas	f	1	Va. Acts	1978				1946			H.J.R.	70
Va. Acts Index	1976-1980	178	1	EDUCATION	Citation	Schools, proprietary; inspection for certification, application for permit for agent or solicitor representing school Amending § 22-330.20 and 22-330.33	f	1	Va. Acts	1976				31		16	H.B.	107
Va. Acts Index	1976-1980	178	2	EDUCATION	Citation	Sexual abuse of school children; Board of Education to consider development of an in-service training program for teachers	f	1	Va. Acts	1978				2018			S.J.R.	30
Va. Acts Index	1976-1980	178	3	EDUCATION	Citation	Smoking and Health, Interagency Task Force on; commending for efforts to develop educational program for youth for use by schools	f	1	Va. Acts	1979				1332			H.J.R.	238
Va. Acts Index	1976-1980	178	4	EDUCATION	Citation	Southampton High School; commending "Indians" football team	f	1	Va. Acts	1980				1498			H.J.R.	72
Va. Acts Index	1976-1980	178	5	EDUCATION	Citation	Special education facilities, local and regional; Secretary of Education and Secretary of Human Resources to study	f	1	Va. Acts	1979				1342			H.J.R.	264
Va. Acts Index	1976-1980	178	6	EDUCATION	Citation	Standards of quality for public schools; revision thereof. Amending Chapter 529, 1978 Acts	f	1	Va. Acts	1979				777		535	H.B.	1887
Va. Acts Index	1976-1980	178	7	EDUCATION	Citation	Standards of quality for public schools; revision thereof Amending Chapter 714, 1976 Acts	f	1	Va. Acts	1977				791		528	H.B.	1682
Va. Acts Index	1976-1980	178	8	EDUCATION	Citation	Standards of quality for public schools; revision thereof Repealing Chapter 316, 1974 Acts	f	1	Va. Acts	1976				1105		714	H.B.	256
Va. Acts Index	1976-1980	178	9	EDUCATION	Citation	Standards of quality for public schools; revision thereof. Repealing Chapter 529, 1978 Acts and Chapter 535, 1979 Acts	f	1	Va. Acts	1980				1023		667	H.B.	351
Va. Acts Index	1976-1980	178	10	EDUCATION	Citation	Standards of quality for public schools; revision thereof. Repealing Chapter 714, 1976 Acts and Chapter 528, 1977 Acts	f	1	Va. Acts	1978				786		529	H.B.	402
Va. Acts Index	1976-1980	178	11	EDUCATION	Citation	Student cheating in public schools; Superintendent of Public Instruction to study and make recommendations to House Committee on Education	f	1	Va. Acts	1978				2000			H.R.	13
Va. Acts Index	1976-1980	178	12	EDUCATION	Citation	Teacher certification; Board of Education to study prescribed test and impact on teacher preparation programs	f	1	Va. Acts	1980				1537			H.J.R.	180
Va. Acts Index	1976-1980	178	13	EDUCATION	Citation	Teacher training programs; institutions of higher education to review standards for acceptance of students therein	f	1	Va. Acts	1980				1509			H.J.R.	100
Va. Acts Index	1976-1980	178	14	EDUCATION	Citation	Teachers; duty-free lunch period. Adding § 22-205.1 and 22-205.2.	f	1	Va. Acts	1979				181		142	S.B.	894
Va. Acts Index	1976-1980	178	15	EDUCATION	Citation	Teachers; employment contracts. Amending § 22-217.4.	f	1	Va. Acts	1978				250		147	S.B.	108
Va. Acts Index	1976-1980	178	16	EDUCATION	Citation	Teachers; examination prior to employment. Amending § 22-204	f	1	Va. Acts	1979				776		532	H.B.	1723
Va. Acts Index	1976-1980	178	17	EDUCATION	Citation	Teachers; General Assembly expresses its concern that all full-time teachers be allowed a duty-free lunch period each day	f	1	Va. Acts	1977				1606			S.J.R.	134
Va. Acts Index	1976-1980	178	18	EDUCATION	Citation	Teachers; grievances, dismissal, suspension and probation. Amending §§ 22-217.1, 22-217.6, 22-217.8 and 22-217.8:1; adding §§ 22-217.5:1, 22-217.5:2, 22-217.6:1, 22-217.7:1 and 22-217.8:01	f	1	Va. Acts	1979				440		298	H.B.	1589
Va. Acts Index	1976-1980	178	19	EDUCATION	Citation	Teachers; hearing when dismissed, suspended or placed on probation, may appear before the school board with or without a representative. Amending § 22-217.7.	f	1	Va. Acts	1976				318		282	H.B.	1011
Va. Acts Index	1976-1980	178	20	EDUCATION	Citation	Teachers; House Committee on Education and Senate Committee on Education and Health to study competency examinations therefor	f	1	Va. Acts	1978				1988			H.J.R.	165
Va. Acts Index	1976-1980	178	21	EDUCATION	Citation	Teachers; nonrenewal of contracts of those on probation. Amending § 22-217.4; adding § 22-217.4:1.	f	1	Va. Acts	1979				134		98	H.B.	753
Va. Acts Index	1976-1980	178	22	EDUCATION	Citation	Teachers; upon issuance of a continuing contract, a probationary period, not to exceed one year, may be served in another school division. Amending § 22-217.3.	f	1	Va. Acts	1976				221		191	H.B.	1151
Va. Acts Index	1976-1980	178	23	EDUCATION	Citation	Teachers and principals; superintendent may reassign to respective positions in school division. Amending § 22-205	f	1	Va. Acts	1980				778		575	H.B.	568
Va. Acts Index	1976-1980	178	24	EDUCATION	Citation	Teachers and schools; abolishes examination and inspection. Repealing § 22-202	f	1	Va. Acts	1977				109		84	S.B.	686
Va. Acts Index	1976-1980	178	25	EDUCATION	Citation	Teachers, course requirements; State colleges and universities to review and assess curriculum in relation to emotional and social needs of students	f	1	Va. Acts	1977				1532			H.J.R.	185
Va. Acts Index	1976-1980	178	26	EDUCATION	Citation	Teachers, elementary and health education; Board of Education to review requirements needed to strengthen academic preparation	f	1	Va. Acts	1977				1595			S.J.R.	112
Va. Acts Index	1976-1980	178	27	EDUCATION	Citation	Teachers, elementary and secondary; should be granted unencumbered planning time wherever practicable	f	1	Va. Acts	1977				1582			S.J.R.	55
Va. Acts Index	1976-1980	179	1	EDUCATION	Citation	Teachers or school employees; unlawful for a division superintendent to recommend employment if a relative thereof. Amending § 2.1-349.1.	f	1	Va. Acts	1976				419		360	H.B.	1044
Va. Acts Index	1976-1980	179	2	EDUCATION	Citation	Telecommunications Study Commission; continued	f	1	Va. Acts	1980				1575			S.J.R.	77
Va. Acts Index	1976-1980	179	3	EDUCATION	Citation	Textbooks; contract prices. Amending § 22-300	f	1	Va. Acts	1977				110		85	S.B.	687
Va. Acts Index	1976-1980	179	4	EDUCATION	Citation	Trespass; penalty for failure to leave premises of certain educational buildings. Amending § 18.2-129	f	1	Va. Acts	1976				107		76	H.B.	383
Va. Acts Index	1976-1980	179	5	EDUCATION	Citation	Truant children; pick up by law-enforcement officers. Amending § 22-275.11:1.	f	1	Va. Acts	1978				350		215	H.B.	539
Va. Acts Index	1976-1980	179	6	EDUCATION	Citation	Unemployment compensation; weekly benefit tables, extended benefits, "on" or "off" indicator, eligibility, appeals, hearings, penalty increased for failure to file reports, definition of "benefit wages", benefits based on employment in education, disclosure of social security number, etc. Amending §§ 60.1-47, 60.1-51.1, 60.1-52, 60.1-61, 60.1-62, 60.1-74 and 60.1-80; adding §§ 60.1-22.1 and 60.1-52.5.	f	1	Va. Acts	1976				1081		708	H.B.	923
Va. Acts Index	1976-1980	179	7	EDUCATION	Citation	Venereal diseases; education to be provided in public schools	f	1	Va. Acts	1977				1596			S.J.R.	113
Va. Acts Index	1976-1980	179	8	EDUCATION	Citation	Virginia history and government in public schools, teaching of; Department of Education to assess	f	1	Va. Acts	1978				1940			H.J.R.	60
Va. Acts Index	1976-1980	179	9	EDUCATION	Citation	Vocational Rehabilitation, Board of and Department of; name changed to Board of and Department of Rehabilitative Services, responsibility of Secretary of Human Resources, appointment and duties of Director. Amending § & 2.1-51.15, 22-330.1, 22-330.6:1, 22-330.9, 22-330.10 and 22-330.11; adding §§ 22-330.1:1, 22-330.4:1, 22-330.4:2 and 22-330.4:3; repealing §§ 22-330.4 and 22-330.6.	f	1	Va. Acts	1978				1025		635	H.B.	284
Va. Acts Index	1976-1980	179	10	EDUCATION	Citation	Vocational Rehabilitation, Department of; to establish a central registry of persons with traumatic spinal cord injuries. Adding § 22-330.6:2.	f	1	Va. Acts	1978				363		225	H.B.	746
Va. Acts Index	1976-1980	179	11	EDUCATION	Citation	Vocational-technical and career education, joint subcommittee on; created	f	1	Va. Acts	1980				1508			H.J.R.	97
Va. Acts Index	1976-1980	179	12	EDUCATION	Citation	Volunteerism in Public Schools, Council on; created to provide grants to school divisions to cover costs of their volunteer programs	f	1	Va. Acts	1978				259		154	S.B.	264
Va. Acts Index	1976-1980	179	13	EDUCATION	Citation	Voter registration; registrars and electoral boards to set times in senior high schools in all localities to encourage new voters	f	1	Va. Acts	1980				1514			H.J.R.	110
Va. Acts Index	1976-1980	179	14	EDUCATION	Citation	Wages; time and medium of payment to students in a work-study program. Amending § 40.1-29	f	1	Va. Acts	1979				57		50	H.B.	1224
Va. Acts Index	1976-1980	179	15	EDUCATION	Citation	Water Conservation; Board of Education to include in school curriculum	f	1	Va. Acts	1979				1343			H.J.R.	268
Va. Acts Index	1976-1980	179	16	EDUCATION	Citation	Wilkerson, Woodrow Wilson; Board of Education to present to him the chair used during his term of office as Superintendent of Public Instruction	f	1	Va. Acts	1976				68		46	H.B.	270
Va. Acts Index	1976-1980	179	17	EDUCATION	Citation	Youthful offenders; V.A.L.C. to continue study on, concentrating on monitoring Rehabilitative School Authority	f	1	Va. Acts	1978				2004			S.J.R.	4
Va. Acts Index	1976-1980	179	18	EDUCATION AND HEALTH, COMMITTEE ON	See	See: Study Commissions and Committees	f	1										
Va. Acts Index	1976-1980	179	19	EDUCATION, CONNITTEE ON	See	See: Study Commissions and Committees	f	1										
Va. Acts Index	1976-1980	179	20	EDUCATION LOAN AUTHORITY	See	See: Authorities	f	1										
Va. Acts Index	1976-1980	179	21	EDUCATION, SECRETARY OF	See	See: Administration of the Government Generally	f	1										
Va. Acts Index	1976-1980	179	22	EDUCATION, STATE BOARD OF AND DEPARTMENT OF	See	See: Education	f	1										
Va. Acts Index	1976-1980	180	1	EDUCATIONAL INSTITUTIONS	Citation	Aging, Center on; created at Virginia Commonwealth University, provided funds are appropriated	f	1	Va. Acts	1978				279		170	S.B.	534
Va. Acts Index	1976-1980	180	2	EDUCATIONAL INSTITUTIONS	Citation	Alcohol fuels; institutions of higher education to study	f	1	Va. Acts	1980				1468			H.J.R.	5
Va. Acts Index	1976-1980	180	3	EDUCATIONAL INSTITUTIONS	Citation	Articulation Agreements, Commonwealth; Council of Higher Education and Board for Community Colleges to promote orderly transfer of academic credit between community colleges and public and private 4-year colleges and universities	f	1	Va. Acts	1976				1459			H.J.R.	17
Va. Acts Index	1976-1980	180	4	EDUCATIONAL INSTITUTIONS	Citation	Blue Ridge Sanatorium; transferring title to all property to University of Virginia	f	1	Va. Acts	1978				68		38	S.B.	443
Va. Acts Index	1976-1980	180	5	EDUCATIONAL INSTITUTIONS	Citation	Boards, commissions, councils, etc.; Secretary of the Commonwealth to prepare list of vacancies. Adding § 2.1-42.2.	f	1	Va. Acts	1979				181		141	S.B.	827
