Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Va. Acts Index	1971-1975	1	1	ABANDONED MOTOR VEHICLES	See	See: Motor Vehicles	f	1										
Va. Acts Index	1971-1975	1	2	ABINGDON (Town)	Citation	Charter; amending	f	1	Va. Acts	1972				40		45	H.B.	141
Va. Acts Index	1971-1975	1	3	ABINGDON (Town)	Citation	School district for town of Abingdon and Abingdon magisterial district, joint; abolished. Repealing Chapter 28, 1956 Acts	f	1	Va. Acts	1971				523		256	H.B.	213
Va. Acts Index	1971-1975	1	4	ABORTION	Citation	Abortion; conscience clause excludes hospitals, physicians and individuals from procedures. Adding § 18.1-63.1.	f	1	Va. Acts	1974				1256		679	H.B.	1040
Va. Acts Index	1971-1975	1	5	ABORTION	Citation	Abortion or miscarriage; any person shall be guilty of misdemeanor when encouraging by publication, lecture, advertisement, etc., or through use of a referral agency for profit. Amending § 18.1-63	f	1	Va. Acts	1972				1019		725	H.B.	735
Va. Acts Index	1971-1975	1	6	ABORTION	Citation	Fetal deaths; include those caused by abortion, reports thereof. Amending §§ 32-353.4 and 32-353.21	f	1	Va. Acts	1975				457		267	S.B.	949
Va. Acts Index	1971-1975	1	7	ABORTION	Citation	Hospital Abortion Review Board; members to include a specialist in obstetrics or gynecology, definition. Amending § 18.1-62.2.	f	1	Va. Acts	1971				522		255	H.B.	212
Va. Acts Index	1971-1975	1	8	ACADEMY OF MUSIC THEATER, INC.	See	See: Tax Exempt Organizations	f	1										
Va. Acts Index	1971-1975	1	9	ACCIDENT AND SICKNESS INSURANCE	See	See: Insurance	f	1										
Va. Acts Index	1971-1975	1	10	ACCOMACK COUNTY	Citation	School boards in certain counties, cities and towns; salaries. Amending § 22-67.2.	f	1	Va. Acts	1972				809		623	H.B.	57
Va. Acts Index	1971-1975	1	11	ACCOMACK COUNTY	Citation	Starling's Island in Accomack County; Virginia Institute of Marine Science to study ownership with and as a part of common lands of the Commonwealth	f	1	Va. Acts	1975				1548			S.J.R.	153
Va. Acts Index	1971-1975	1	12	ACCOMACK COUNTY	Citation	Supervisors, Campbell, Accomack, Northampton and Chesterfield County Boards of; salaries. Amending § 14.1-46	f	1	Va. Acts	1973				425		312	S.B.	772
Va. Acts Index	1971-1975	1	13	ACCOMACK COUNTY	Citation	Supervisors, Wythe, Roanoke, Accomack and Northampton County Boards of, and counties with county manager form of government; salaries. Amending § 14.1-46	f	1	Va. Acts	1973				1048		489	H.B.	1155
Va. Acts Index	1971-1975	1	14	ACCOUNTANTS AND ACCOUNTING	See	See: Professions and Occupations	f	1										
Va. Acts Index	1971-1975	1	15	ACCOUNTING OFFICE, VIRGINIA GENERAL	See	See: General Assembly	f	1										
Va. Acts Index	1971-1975	1	16	ACCOUNTS, COMMISSIONERS OF	See	See: Fiduciaries Generally	f	1										
Va. Acts Index	1971-1975	1	17	ACKNOWLEDGMENTS	See	See: Property and Conveyances	f	1										
Va. Acts Index	1971-1975	1	18	ACTIONS AND SUITS	Citation	Accounts, commissioners of, and assistants and deputies; to have power to issue subpoenas requiring persons to appear before them. Adding § 26-8.1.	f	1	Va. Acts	1974				238		126	S.B.	323
Va. Acts Index	1971-1975	1	19	ACTIONS AND SUITS	Citation	Bad checks; in any prosecution or action, any notation attached to or stamped upon a check prima facie evidence that such notation is true and correct. Amending § 6.1-117.1.	f	1	Va. Acts	1974				500		322	S.B.	247
Va. Acts Index	1971-1975	1	20	ACTIONS AND SUITS	Citation	Civil cases; deposit of money in lieu of bond. Amending § 16.1-108	f	1	Va. Acts	1975				419		227	S.B.	780
Va. Acts Index	1971-1975	1	21	ACTIONS AND SUITS	Citation	Civil cases; removal of action involving more than $500 to circuit court. Amending § 16.1-92	f	1	Va. Acts	1974				1168		613	H.B.	231
Va. Acts Index	1971-1975	1	22	ACTIONS AND SUITS	Citation	Claims; compromise and settlement when involved by any State department, institution, etc. Amending § 2.1-127	f	1	Va. Acts	1973				258		219	H.B.	1530
Va. Acts Index	1971-1975	2	1	ACTIONS AND SUITS	Citation	Claims for damages for negligence against cities and towns; increases time for filing Amending § 8-653	f	1	Va. Acts	1973				9		6	H.B.	1160
Va. Acts Index	1971-1975	2	2	ACTIONS AND SUITS	Citation	Claims on behalf of the Commonwealth; if not in excess of $5,000 may be brought in the Civil Court of the City of Richmond. Amending § 8-40	f	1	Va. Acts	1973				316		249	H.B.	1592
Va. Acts Index	1971-1975	2	3	ACTIONS AND SUITS	Citation	Collection agencies; unlawful to purchase debts and causes of action for purpose of collection by legal proceedings (to reenact in Title 8 provisions of repealed § 18.1-406) Adding § 8-94.1	f	1	Va. Acts	1975				226		56	S.B.	761
Va. Acts Index	1971-1975	2	4	ACTIONS AND SUITS	Citation	Condemnation cases; appointment of commissioners if any party in proceeding fails to submit list of names to court, judge may do so in party's behalf Amending § 25-46.20	f	1	Va. Acts	1974				1180		625	H.B.	332
Va. Acts Index	1971-1975	2	5	ACTIONS AND SUITS	Citation	Contractors, independent; completion of work and acceptance as satisfactory by owner of property or person employing contractor not to be defense in actions for damages	f	1	Va. Acts	1974				1248		669	H.B.	994
Va. Acts Index	1971-1975	2	6	ACTIONS AND SUITS	Citation	Criminal cases; exclusion of any person whose presence would impair the conduct of a fair trial. Amending § 19.1-246	f	1	Va. Acts	1971				37		28	H.B.	21
Va. Acts Index	1971-1975	2	7	ACTIONS AND SUITS	Citation	Damages for personal injury or death; not to be diminished because of reimbursement of income from other source, not to be admitted into evidence. Adding § 8-628.3.	f	1	Va. Acts	1974				275		155	H.B.	162
Va. Acts Index	1971-1975	2	8	ACTIONS AND SUITS	Citation	Death due to wrongful act; amount and distribution of damages. Adding § 8-636.1; repealing § 8-636	f	1	Va. Acts	1974				806		444	S.B.	441
Va. Acts Index	1971-1975	2	9	ACTIONS AND SUITS	Citation	Divorce; how defendant in suit may accept service of process. Adding § 20-99.1.	f	1	Va. Acts	1974				285		163	H.B.	454
Va. Acts Index	1971-1975	2	10	ACTIONS AND SUITS	Citation	Divorce; proceedings to be instituted in circuit court, final decree for maintenance and support. Amending § 20-79	f	1	Va. Acts	1974				917		473	S.B.	244
Va. Acts Index	1971-1975	2	11	ACTIONS AND SUITS	Citation	Evidence; filing interrogatories to adverse party or claimant, production of book accounts or other writing compelled, includes cases at law or equity. Amending §§ 8-320 and 8-324	f	1	Va. Acts	1975				623		370	H.B.	1429
Va. Acts Index	1971-1975	2	12	ACTIONS AND SUITS	Citation	Evidence; when certain depositions may be used in chancery causes. Adding § 8-315.1.	f	1	Va. Acts	1973				1030		483	H.B.	1881
Va. Acts Index	1971-1975	2	13	ACTIONS AND SUITS	Citation	Fire insurance; action or suit for recovery of claim to commence within 2 years next after inception of loss. Amending § 38.1-366	f	1	Va. Acts	1972				114		115	H.B.	283
Va. Acts Index	1971-1975	2	14	ACTIONS AND SUITS	Citation	Game, Inland Fish and Dog Laws, violation of provisions allowing person to give written promise to appear for trial, penalty for violation of promise. Amending § 29-34.1.	f	1	Va. Acts	1974				176		58	H.B.	686
Va. Acts Index	1971-1975	2	15	ACTIONS AND SUITS	Citation	Garnishment of wages and salaries of State employees; not to be served upon State Treasurer or State Comptroller except as to employees of their respective departments. Amending § 8-449.1.	f	1	Va. Acts	1973				277		236	H.B.	1874
Va. Acts Index	1971-1975	2	16	ACTIONS AND SUITS	Citation	Garnishment summons; how served on corporations, duties of registered agents if office or director cannot be found within State. Adding § 8-441.2.	f	1	Va. Acts	1974				1066		561	S.B.	104
Va. Acts Index	1971-1975	2	17	ACTIONS AND SUITS	Citation	Garnishment summons; issuance and form thereof. Amending § 8-441; adding § 8-441.1.	f	1	Va. Acts	1972				104		104	H.B.	95
Va. Acts Index	1971-1975	2	18	ACTIONS AND SUITS	Citation	Governor; duties include protection and preservation of interests or legal rights of Commonwealth and its citizens. Amending § 2.1-49	f	1	Va. Acts	1975				432		241	S.B.	932
Va. Acts Index	1971-1975	2	19	ACTIONS AND SUITS	Citation	Hearing referees; appointment in certain counties and cities, qualifications. Amending § 16.1-144	f	1	Va. Acts	1972				374		322	S.B.	370
Va. Acts Index	1971-1975	2	20	ACTIONS AND SUITS	Citation	Incompetent persons, suits against; when no guardian ad litem shall be deemed necessary Adding § 8-88.1.	f	1	Va. Acts	1972				1012		720	H.B.	515
Va. Acts Index	1971-1975	2	21	ACTIONS AND SUITS	Citation	Interpreters; provisions for deaf or non-English speaking persons in criminal cases. Amending § 19.1-246.1.	f	1	Va. Acts	1974				227		110	S.B.	10
Va. Acts Index	1971-1975	2	22	ACTIONS AND SUITS	Citation	Joinder of action of tort to infant with action for recovery of expenses; parent has option of filing separately. Amending § 8-629	f	1	Va. Acts	1973				367		277	S.B.	591
Va. Acts Index	1971-1975	2	23	ACTIONS AND SUITS	Citation	Judgment; fixing rate of interest. Amending § 8-223	f	1	Va. Acts	1974				294		172	S.B.	118
Va. Acts Index	1971-1975	2	24	ACTIONS AND SUITS	Citation	Judgment; upon being rendered in a general district court, writ of fieri facias or writ of possession issued only if so requested by party in interest. Amending § 16.1-98	f	1	Va. Acts	1974				1242		666	H.B.	969
Va. Acts Index	1971-1975	2	25	ACTIONS AND SUITS	Citation	Misdemeanor cases; when issuance of summons in place of warrant permitted. Adding § 19.1-146	f	1	Va. Acts	1972				532		461	H.B.	369
Va. Acts Index	1971-1975	3	1	ACTIONS AND SUITS	Citation	Misdemeanor cases; when issuance of summons in place of warrant permitted. Adding § 19.1-92.1.	f	1	Va. Acts	1973				140		98	H.B.	1399
Va. Acts Index	1971-1975	3	2	ACTIONS AND SUITS	Citation	Motor vehicle accidents; action at law to recover for personal injuries, property damage or death by wrongful act, provisions for alternative pleading. Adding § 8-96.1	f	1	Va. Acts	1974				591		355	H.B.	417
Va. Acts Index	1971-1975	3	3	ACTIONS AND SUITS	Citation	Motor vehicle accidents; damages may be provided by written notarized statements, bills or estimates. Adding § 16.1-88.1.	f	1	Va. Acts	1974				351		239	H.B.	783
Va. Acts Index	1971-1975	3	4	ACTIONS AND SUITS	Citation	Negligence in damage suits of alleged violations of occupational safety laws; certain evidence not to show a prima facie case against employer. Adding § 40.1-51.3:2.	f	1	Va. Acts	1974				983		516	H.B.	449
Va. Acts Index	1971-1975	3	5	ACTIONS AND SUITS	Citation	Operators and chauffeurs licenses; provisions for suspension for refusal to appear in response to a summons for a traffic violation under certain conditions. Adding § 46.1-178.1.	f	1	Va. Acts	1974				647		372	S.B.	218
Va. Acts Index	1971-1975	3	6	ACTIONS AND SUITS	Citation	Personal injuries, actions for; those brought pursuant to Civil Rights Act of 1871, 42 U.S.C. § 1983, to be brought within one year after right to bring shall have accrued. Amending § 8-24	f	1	Va. Acts	1973				552		385	H.B.	1544
Va. Acts Index	1971-1975	3	7	ACTIONS AND SUITS	Citation	Personal property, tangible, and local capitation taxes; limitation on suits. Amending § 58-1021	f	1	Va. Acts	1971				19		6	S.B.	51
Va. Acts Index	1971-1975	3	8	ACTIONS AND SUITS	Citation	Property taken in action of detinue; procedure for seizure. Amending § 8-586	f	1	Va. Acts	1974				236		122	S.B.	213
Va. Acts Index	1971-1975	3	9	ACTIONS AND SUITS	Citation	Property taken in action of detinue; procedure for seizure, return upon execution of bond or order of judge, hearing for review. Amending §§ 8-586, 8-588 and 8-591	f	1	Va. Acts	1973				592		408	H.B.	1753
Va. Acts Index	1971-1975	3	10	ACTIONS AND SUITS	Citation	Public utility companies; appeals and actions of State Corporation Commission concerning rates, charges, etc. Amending §§ 56-239 and 56-240	f	1	Va. Acts	1971				41		31	H.B.	42
Va. Acts Index	1971-1975	3	11	ACTIONS AND SUITS	Citation	Real estate improvements; limitation for actions for certain damages not applicable to manufacturer or supplier of equipment, etc., installed or a part of property. Amending § 8-24.2	f	1	Va. Acts	1973				289		247	H.B.	1476
Va. Acts Index	1971-1975	3	12	ACTIONS AND SUITS	Citation	Records or papers in office of clerk of a court of record; when removal permissible. Amending § 17-45	f	1	Va. Acts	1973				91		54	H.B.	1244
Va. Acts Index	1971-1975	3	13	ACTIONS AND SUITS	Citation	Rent, distress for; how made, procedures for taking possession of a person's property by distress. Amending § 55-230; adding §§ 55-232.1 and 55-232.2.	f	1	Va. Acts	1974				832		458	S.B.	524
Va. Acts Index	1971-1975	3	14	ACTIONS AND SUITS	Citation	Sales misrepresentations and offenses; authority of Attorney General to enjoin violations, recovery of damages, etc. Amending § 59.1-68.2; adding § 59.1-68.3.	f	1	Va. Acts	1973				1209		537	S.B.	837
Va. Acts Index	1971-1975	3	15	ACTIONS AND SUITS	Citation	School boards; powers and duties relating to instituting any legal action against any other governmental agency Amending § 22-72	f	1	Va. Acts	1972				589		511	H.B.	1100
Va. Acts Index	1971-1975	3	16	ACTIONS AND SUITS	Citation	Speed, checking with electrical devices; information required in certificate executed by officers calibrating or testing such device if any question arises in court or legal proceedings. Amending § 46.1-198	f	1	Va. Acts	1974				1047		554	H.B.	542
Va. Acts Index	1971-1975	3	17	ACTIONS AND SUITS	Citation	Suits; provisions for limitation of time within which actions may be brought and land recovered by reason of termination of determinable fee simple estates. Adding § 8-5.1.	f	1	Va. Acts	1975				318		136	H.B.	1431
Va. Acts Index	1971-1975	3	18	ACTIONS AND SUITS	Citation	Suits; submission of parties to physical or mental examinations. Adding § 8-210.2; repealing § 8-210.1.	f	1	Va. Acts	1972				423		367	H.B.	612
Va. Acts Index	1971-1975	3	19	ACTIONS AND SUITS	Citation	Summons: persons to whom such is issued for violation of certain traffic offenses, shall be charged an additional sum upon conviction. Adding § 14.1-200.2.	f	1	Va. Acts	1972				338		276	H.B.	271
Va. Acts Index	1971-1975	3	20	ACTIONS AND SUITS	Citation	Summons issued against a tenant; may be issued by a landlord, his agent or attorney. Amending § 8-791	f	1	Va. Acts	1972				451		397	H.B.	344
Va. Acts Index	1971-1975	3	21	ACTIONS AND SUITS	Citation	Tax liens, State; jurisdiction in suits. Adding § 58-1010.1	f	1	Va. Acts	1972				546		478	H.B.	504
Va. Acts Index	1971-1975	3	22	ACTIONS AND SUITS	Citation	Usury; actions for recovery of interest on contracts issued by Housing Development Authority Amending § 6.1-328	f	1	Va. Acts	1974				1198		643	H.B.	674
Va. Acts Index	1971-1975	3	23	ACTIONS AND SUITS	Citation	Virginia Beach; Lynnhaven Marine Center, Inc., granted right to file an action against Commonwealth to quiet title to certain land in Bayside Borough of such City	f	1	Va. Acts	1973				325		255	H.B.	1885
Va. Acts Index	1971-1975	4	1	ACTIONS AND SUITS	Citation	Workmen's compensation; hearing on disagreement of award may be held in a contiguous city or county where the injury occurred. Amending § 65.1-94	f	1	Va. Acts	1974				489		315	S.B.	92
Va. Acts Index	1971-1975	4	2	ACTS OF ASSEMBLY	Citation	Acts of Assembly; certain chapters of the 1971 Session shall not be printed	f	1	Va. Acts	1971				498		243	H.B.	206
Va. Acts Index	1971-1975	4	3	ACTS OF ASSEMBLY	Citation	Acts of Assembly; copies to be distributed to additional persons, institutions and agencies. Amending § 2.1-257	f	1	Va. Acts	1975				382		208	S.B.	551
Va. Acts Index	1971-1975	4	4	ACTS OF ASSEMBLY	Citation	Acts of Assembly; providing a new effective date for certain of those passed during the 1971 Session. Amending Chapters 1 through 51, 54, 55, 57, 60, 61, 63 through 71, 75, 83, 84, 86, 87, 90, 92, 95 through 104, 106, 108 through 111, 115, 121, 123, 125 through 129, 131, 133, 139, 147, 154 through 160, 162, 165, 169, 172, 179, 181, 182, 185, 187, 188, 189, 191, 196, 197, 201 through 206, 209, 210, 212, 213, 214, 216, 223 through 228, 231, 232 and § 60.1-84 (part of Chapter 235), 1971 Acts	f	1	Va. Acts	1971				499		245	H.B.	201
Va. Acts Index	1971-1975	4	5	ACTS OF ASSEMBLY	Citation	Acts of Assembly, advance sheets of Virginia Reports and reports of Supreme Court; printing, custody and distribution. Amending §§ 2.1-257, 2.1-267 and 2.1-268	f	1	Va. Acts	1974				468		304	H.B.	786
Va. Acts Index	1971-1975	4	6	ACTS OF ASSEMBLY	Citation	Purchases and Supply, Board of and Department of: Board to act in a capacity advisory to Director, distribution of Acts of Assembly, journals of House and Senate and Virginia Reports, certain to be distributed upon request to Department. Amending §§ 2.1-236, 2.1-255, 2.1-257, 2.1-259, 2.1-265, 2.1-267, 2.1-270, 2.1-280 and 2.1-291; adding § 2.1-266.1; repealing §§ 2.1-263, 2.1-266 and 2.1-283	f	1	Va. Acts	1972				571		494	H.B.	690
Va. Acts Index	1971-1975	4	7	ACUPUNCTURE, PRACTICE OF	See	See: Professions and Occupations	f	1										
Va. Acts Index	1971-1975	4	8	ADMINISTRATION AND FINANCE, SECRETARY OF	See	See: Administration of the Government Generally	f	1										
Va. Acts Index	1971-1975	4	9	ADMINISTRATION OF JUSTICE, COMMITTEE ON OFFENSES AGAINST	See	See: General Assembly	f	1										
Va. Acts Index	1971-1975	4	10	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Acts of Assembly; copies to be distributed to additional persons, institutions and agencies. Amending § 2.1-257	f	1	Va. Acts	1975				382		208	S.B.	551
Va. Acts Index	1971-1975	4	11	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Acts of Assembly, advance sheets of Virginia Reports and reports of Supreme Court; printing, custody and distribution. Amending §§ 2.1-257, 2.1-267 and 2.1-268	f	1	Va. Acts	1974				468		304	H.B.	786
Va. Acts Index	1971-1975	4	12	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Administration of Justice, Committee on Offenses Against; abolished. Repealing § 30-42 through 30-51	f	1	Va. Acts	1973				357		267	S.B.	596
Va. Acts Index	1971-1975	4	13	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Administrative departments of the State; Department of Agriculture and Immigration name changed to Department of Agriculture and Commerce. Amending § 2.1-1.	f	1	Va. Acts	1972				12		13	H.B.	84
Va. Acts Index	1971-1975	4	14	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Administrative departments of the State; Department of Highways name changed to Department of Highways and Transportation; Department of Professional and Occupational Registration name changed to Department of Professional and Occupational Regulation. Amending § 2.1-1.	f	1	Va. Acts	1975				422		231	S.B.	799
Va. Acts Index	1971-1975	4	15	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Administrative Process Act; created, abolishing General Administrative Agencies Act. Adding §§ 9-6.14:1 through 9-6.14:20; repealing §§ 9-6.1 through 9-6.14	f	1	Va. Acts	1975				999		503	H.B.	1055
Va. Acts Index	1971-1975	4	16	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Aging, Office on; created. Amending § 2.1-51.9; adding § 2.1-371, 2.1-372 and 2.1-373; repealing § 2.1-63.4:1.	f	1	Va. Acts	1974				753		420	H.B.	403
Va. Acts Index	1971-1975	4	17	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Attorney General; authority to institute or conduct prosecutions include theft of State property. Amending § 2.1-124	f	1	Va. Acts	1974				951		490	H.B.	961
Va. Acts Index	1971-1975	4	18	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Attorney General; performance of legal services in civil matters, appointment of special counsel Amending §§ 2.1-121 and 2.1-122	f	1	Va. Acts	1975				625		372	H.B.	1586
Va. Acts Index	1971-1975	5	1	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Auditing Committee of the General Assembly, Joint; abolished Amending §§ 2.1-111, 2.1-155, 2.1-156, 2.1-172 and 2.1-330; repealing §§ 2.1-162 and 30-18	f	1	Va. Acts	1972				725		582	H.B.	748
Va. Acts Index	1971-1975	5	2	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Bills, calendars and joint resolutions; fee to cover cost of printing, binding and handling to be fixed by Director of Department of Purchases and Supply. Amending § 2.1-255	f	1	Va. Acts	1973				454		335	S.B.	920
Va. Acts Index	1971-1975	5	3	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Bonds; authority vested in governmental instrumentalities shall apply only to those issued between February 12, 1970 and June 30, 1974. Amending § 2.1-326.2.	f	1	Va. Acts	1972				1038		735	H.B.	889
Va. Acts Index	1971-1975	5	4	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Bonds; authority vested in governmental instrumentalities shall apply only to those issued between February 12, 1970 and June 30, 1976. Amending § 2.1-326.2.	f	1	Va. Acts	1974				1210		650	H.B.	763
Va. Acts Index	1971-1975	5	5	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Bonds; authority vested in governmental instrumentalities shall apply only to those issued between February 12, 1970 and June 30, 1976. Amending § 2.1-326.2.	f	1	Va. Acts	1974				198		82	S.B.	292
Va. Acts Index	1971-1975	5	6	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; additional appropriations to various Departments, Boards, Authorities, etc., of the State for the 1970-72 biennium. Amending Chapter 461, 1970 Acts	f	1	Va. Acts	1971				411		184	H.B.	151
Va. Acts Index	1971-1975	5	7	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; additional appropriations to various Departments, Commissions, etc., of the State for the 1972-74 biennium. Amending Chapter 804, 1972 Acts	f	1	Va. Acts	1973				725		464	H.B.	1250
Va. Acts Index	1971-1975	5	8	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; additional appropriations to various Departments, Commissions, etc., of the State for the 1974-76 biennium. Amending Chapter 681, 1974 Acts	f	1	Va. Acts	1975				1354		649	H.B.	1100
Va. Acts Index	1971-1975	5	9	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; proposed appropriations for the 1972-74 biennium	f	1	Va. Acts	1972				1241		804	H.B.	30
Va. Acts Index	1971-1975	5	10	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; proposed appropriations for the 1974-76 biennium	f	1	Va. Acts	1974				1272		681	H.B.	30
Va. Acts Index	1971-1975	5	11	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget, Director of: powers and duties. Amending § 2.1-53	f	1	Va. Acts	1972				718		574	H.B.	650
Va. Acts Index	1971-1975	5	12	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget procedures for local department of social services and Division of General Welfare; Board of and Department of Welfare and Institutions and Division of the Budget to work jointly to initiate revisions	f	1	Va. Acts	1974				1516			S.J.R.	23
Va. Acts Index	1971-1975	5	13	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget, State; submission in every even-numbered year of General Assembly session. Amending § 2 .1-60. -	f	1	Va. Acts	1971				65		57	H.B.	132
Va. Acts Index	1971-1975	5	14	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget, State; submission of amounts needed by State agencies, procedure for submission to General Assembly. Amending §§ 2.1-54, 2.1-60 and 2.1-61	f	1	Va. Acts	1975				541		325	H.B.	1778
Va. Acts Index	1971-1975	5	15	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budgetary estimates; Commission on State Governmental Management and Joint Legislative Audit and Review Commission to study and agree on a methodology and format for State departments, etc., in preparation of shortand long-range plans	f	1	Va. Acts	1974				1488			H.J.R.	128
Va. Acts Index	1971-1975	5	16	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Capital outlay and operational expenditures of State departments, agencies, institutions and Governor; to submit certain expenditures embracing their activities for prospective 6-year period. Adding §§ 2.1-63.01, 2.1-63.02 and 2.1-63.03	f	1	Va. Acts	1975				994		501	H.B.	1030
Va. Acts Index	1971-1975	5	17	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Capitol Police; vested with powers of local police in certain instances. Amending § 2.1-93	f	1	Va. Acts	1972				123		122	S.B.	532
Va. Acts Index	1971-1975	5	18	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Circuit court clerks; those in counties and cities to submit list of officers to Secretary of the Commonwealth. Amending § 17-54	f	1	Va. Acts	1975				204		37	S.B.	846
Va. Acts Index	1971-1975	5	19	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Citizenship Day and Constitution Week; annual observance during certain time in September Adding § 2.1-24.1	f	1	Va. Acts	1974				1000		531	H.B.	556
Va. Acts Index	1971-1975	5	20	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Claims; compromise and settlement when involved by any State department, institution, etc. Amending § 2.1-127	f	1	Va. Acts	1973				258		219	H.B.	1530
Va. Acts Index	1971-1975	5	21	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Clean Air Act; memorializing U.S. Congress to amend same so as to reduce emissions from automobiles presently in use, etc., and to repeal sections that provide for punitive measures against State and local officials	f	1	Va. Acts	1975				1497			H.J.R.	233
Va. Acts Index	1971-1975	5	22	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Clerical personnel; classification and consideration for promotion for those who have passed the Certified Professional Secretary Examination. Adding § 2.1-114.1.	f	1	Va. Acts	1975				653		393	H.B.	1337
Va. Acts Index	1971-1975	6	1	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Comprehensive Criminal Justice Information System Task Force; Crime Commission authorized to create under its supervision, Task Force to make recommendations as to development and implementation of an expanded and integrated system	f	1	Va. Acts	1974				1531			S.J.R.	63
Va. Acts Index	1971-1975	6	2	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Conflict of interests; disclosure of material financial interest by officers or employees of governmental or advisory agency so as to disqualify himself from voting on governing board. Amending § 2.1-352	f	1	Va. Acts	1974				1253		675	H.B.	1027
Va. Acts Index	1971-1975	6	3	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Conflict of interests; material financial interest of officers or employees of governmental or advisory agencies shall be disclosed in writing to such agency. Amending § 2.1-353	f	1	Va. Acts	1975				528		313	H.B.	1493
Va. Acts Index	1971-1975	6	4	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Conflict of Interests Act; prohibits employment by certain governmental agencies and county or city school boards. Amending §§ 2.1-348, 2.1-349, 2.1-353 and 2.1-356; adding § 2.1-349.1; repealing § 22-206	f	1	Va. Acts	1971				387		176	H.B.	118
Va. Acts Index	1971-1975	6	5	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Constitution of Virginia; provisions for publication and distribution of debates upon same. Adding § 2.1-268.1.	f	1	Va. Acts	1971				440		211	S.B.	87
Va. Acts Index	1971-1975	6	6	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Consumer Counsel, Division of; salaries of personnel. Amending § 2.1-133.2.	f	1	Va. Acts	1972				1569		846	H.B.	1086
Va. Acts Index	1971-1975	6	7	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Criminal prosecutions; Attorney General not allowed to conduct except in certain cases, including violation of certain laws relating to elections and the electoral process. Amending § 2.1-124	f	1	Va. Acts	1975				209		42	S.B.	563
Va. Acts Index	1971-1975	6	8	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Debts; Governor authorized to contract. Amending § 2.1-303	f	1	Va. Acts	1971				226		121	H.B.	5
Va. Acts Index	1971-1975	6	9	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Dogs not permitted at large in Capitol Square; deletes provision to club or kill if violated. Amending § 2.1-96	f	1	Va. Acts	1973				285		240	H.B.	1218
Va. Acts Index	1971-1975	6	10	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Drug Evidence Fund; created within Division of Justice and Crime Prevention. Adding § 52-4.3.	f	1	Va. Acts	1972				373		320	S.B.	333
Va. Acts Index	1971-1975	6	11	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Elderly persons; Division of State Planning and Community Affairs to study economic and physical needs of such residents. Amending § 2.1-63.4:1.	f	1	Va. Acts	1973				27		17	H.B.	1200
